timestamp,raw_left_shoulder,smoothed_left_shoulder,state,repetitions,rom_min,rom_max,rom
972706.0806245,23.946031392393397,24.41524216867747,UNKNOWN,0,1.579799766296564,42.38505669531314,40.80525692901657
972706.1344378,23.79040512380814,24.554861110356846,UNKNOWN,0,1.579799766296564,42.38505669531314,40.80525692901657
972706.1974682,24.256859904703916,24.27441734315532,UNKNOWN,0,1.579799766296564,42.38505669531314,40.80525692901657
972706.2717518,23.92670261442121,24.073161536863346,UNKNOWN,0,1.579799766296564,42.38505669531314,40.80525692901657
972706.3385271,23.4017384550374,23.864347498072814,UNKNOWN,0,1.579799766296564,42.38505669531314,40.80525692901657
972706.411611,23.28633673015368,23.732408565624873,UNKNOWN,0,1.579799766296564,42.38505669531314,40.80525692901657
972706.4664467,20.804526803563544,23.13523290157595,UNKNOWN,0,1.579799766296564,42.38505669531314,40.80525692901657
972706.5325667,19.26866283209067,22.1375934870533,UNKNOWN,0,1.579799766296564,42.38505669531314,40.80525692901657
972706.5948862,19.056942728863554,21.163641509941773,UNKNOWN,0,1.579799766296564,42.38505669531314,40.80525692901657
972706.6400785,19.77982596014637,20.43925901096356,UNKNOWN,0,1.579799766296564,42.38505669531314,40.80525692901657
972706.6822077,21.42189551676189,20.066370768285203,UNKNOWN,0,1.579799766296564,42.38505669531314,40.80525692901657
972706.7687187,20.675656249744613,20.040596657521416,UNKNOWN,0,1.579799766296564,42.38505669531314,40.80525692901657
972706.8542243,20.639012692244368,20.314666629552157,UNKNOWN,0,1.579799766296564,42.38505669531314,40.80525692901657
972706.9386703,20.574572682163744,20.6181926202122,UNKNOWN,0,1.579799766296564,42.38505669531314,40.80525692901657
972707.0303107,20.841997010096176,20.830626830202156,UNKNOWN,0,1.579799766296564,42.38505669531314,40.80525692901657
972707.1061478,20.99573133071792,20.745393992993364,UNKNOWN,0,1.579799766296564,42.38505669531314,40.80525692901657
972707.1736851,18.46896282932486,20.304055308909415,UNKNOWN,0,1.579799766296564,42.38505669531314,40.80525692901657
972707.2333209,18.129152023684906,19.802083175197524,UNKNOWN,0,1.579799766296564,42.38505669531314,40.80525692901657
972707.2869393,16.933022129142028,19.073773064593176,UNKNOWN,0,1.579799766296564,42.38505669531314,40.80525692901657
972707.3313476,15.924136315072262,18.090200925588398,UNKNOWN,0,1.579799766296564,42.38505669531314,40.80525692901657
972707.397001,15.450440439118688,16.98114274726855,UNKNOWN,0,1.579799766296564,42.38505669531314,40.80525692901657
972707.461395,15.412046924010971,16.36975956620577,UNKNOWN,0,1.579799766296564,42.38505669531314,40.80525692901657
972707.5149765,15.771502106170127,15.898229582702816,UNKNOWN,0,1.579799766296564,42.38505669531314,40.80525692901657
972707.5778447,17.357757764232502,15.983176709720908,UNKNOWN,0,1.579799766296564,42.38505669531314,40.80525692901657
972707.6292324,17.96299722816961,16.39094889234038,UNKNOWN,0,1.579799766296564,42.38505669531314,40.80525692901657
972707.7014283,20.256831974157773,17.3522271993482,UNKNOWN,0,1.579799766296564,42.38505669531314,40.80525692901657
972707.7567477,22.58426916108333,18.786671646762667,UNKNOWN,0,1.579799766296564,42.38505669531314,40.80525692901657
972707.8303636,21.540235364442463,19.940418298417136,UNKNOWN,0,1.579799766296564,42.38505669531314,40.80525692901657
972707.9033096,21.4494053151326,20.758747808597157,UNKNOWN,0,1.579799766296564,42.38505669531314,40.80525692901657
972707.9628594,20.708125393583376,21.30777344167991,UNKNOWN,0,1.579799766296564,42.38505669531314,40.80525692901657
972708.7602794,6.099348762164038,18.47627679928116,UNKNOWN,0,1.579799766296564,42.38505669531314,40.80525692901657
972708.8274643,23.53349727771292,18.66612242260708,UNKNOWN,0,1.579799766296564,42.38505669531314,40.80525692901657
972708.8849039,18.20934026326875,17.999943402372338,UNKNOWN,0,1.579799766296564,42.38505669531314,40.80525692901657
972708.9571796,4.740828501076327,14.658228039561084,UNKNOWN,0,1.579799766296564,42.38505669531314,40.80525692901657
972709.0143284,12.301152786489386,12.976833518142286,UNKNOWN,0,1.579799766296564,42.38505669531314,40.80525692901657
972709.0650614,10.118592849012376,13.780682335511951,UNKNOWN,0,1.579799766296564,42.38505669531314,40.80525692901657
972709.2114631,19.687623989554805,13.011507677880328,UNKNOWN,0,1.579799766296564,42.38505669531314,40.80525692901657
972709.2717868,41.95473018893944,17.760585663014467,UNKNOWN,0,1.579799766296564,42.38505669531314,40.80525692901657
972709.329769,30.657182155479422,22.943856393895086,UNKNOWN,0,1.579799766296564,42.38505669531314,40.80525692901657
972709.3747169,39.493843402547526,28.382394517106718,UNKNOWN,0,1.579799766296564,42.38505669531314,40.80525692901657
972709.4461153,43.4354089309005,35.045757733484336,UNKNOWN,0,1.579799766296564,42.38505669531314,40.80525692901657
972709.5843723,35.25231883008411,38.1586967015902,UNKNOWN,0,1.579799766296564,42.38505669531314,40.80525692901657
972709.6908878,30.410618773126437,35.849874418427596,UNKNOWN,0,1.579799766296564,42.38505669531314,40.80525692901657
972710.281832,30.956328196533388,35.90970362663839,UNKNOWN,0,1.579799766296564,42.38505669531314,40.80525692901657
972710.3382522,32.75998862343448,34.56293267081578,UNKNOWN,0,1.579799766296564,42.38505669531314,40.80525692901657
972710.4192207,33.95379510681531,32.66660990599874,UNKNOWN,0,1.579799766296564,42.38505669531314,40.80525692901657
972710.4768192,34.712559324893945,32.55865800496072,UNKNOWN,0,1.579799766296564,42.38505669531314,40.80525692901657
972710.5389631,32.335147151110434,32.94356368055752,UNKNOWN,0,1.579799766296564,42.38505669531314,40.80525692901657
972710.5893636,37.91387814486564,34.33507367022396,UNKNOWN,0,1.579799766296564,42.38505669531314,40.80525692901657
972710.6503425,35.41764739322176,34.86660542418142,UNKNOWN,0,1.579799766296564,42.38505669531314,40.80525692901657
972710.7218638,32.58745428636052,34.59333726009046,UNKNOWN,0,1.579799766296564,42.38505669531314,40.80525692901657
972710.7706169,29.939366025011374,33.63869860011395,UNKNOWN,0,1.579799766296564,42.38505669531314,40.80525692901657
972710.8210861,29.217718430106338,33.01521285591313,UNKNOWN,0,1.579799766296564,42.38505669531314,40.80525692901657
972710.8884684,28.1477892064942,31.061995068238836,UNKNOWN,0,1.579799766296564,42.38505669531314,40.80525692901657
972710.9599906,34.10068340048061,30.798602269690612,UNKNOWN,0,1.579799766296564,42.38505669531314,40.80525692901657
972711.0316062,36.3804706364591,31.557205539710328,UNKNOWN,0,1.579799766296564,42.38505669531314,40.80525692901657
972711.0866125,36.568157003308606,32.88296373536978,UNKNOWN,0,1.579799766296564,42.38505669531314,40.80525692901657
972711.1475281,39.00942517984091,34.84130508531669,UNKNOWN,0,1.579799766296564,42.38505669531314,40.80525692901657
972711.1936195,39.76693060306933,37.165133364631714,UNKNOWN,0,1.579799766296564,42.38505669531314,40.80525692901657
972711.2443654,38.55121163988891,38.055239012513375,UNKNOWN,0,1.579799766296564,42.38505669531314,40.80525692901657
972711.2987201,36.192857738552924,38.01771643293214,UNKNOWN,0,1.579799766296564,42.38505669531314,40.80525692901657
972711.3709902,36.920418290738716,38.08816869041816,UNKNOWN,0,1.579799766296564,42.38505669531314,40.80525692901657
972711.4329615,36.50924571667733,37.58813279778544,UNKNOWN,0,1.579799766296564,42.38505669531314,40.80525692901657
972711.5058741,36.74145653035567,36.98303798324271,UNKNOWN,0,1.579799766296564,42.38505669531314,40.80525692901657
972711.5648252,40.87753327420994,37.44830231010692,UNKNOWN,0,1.579799766296564,42.38505669531314,40.80525692901657
972711.6167704,44.0149618924555,39.01272314088743,UNKNOWN,0,1.579799766296564,42.38505669531314,40.80525692901657
972711.666651,46.0166168529125,40.83196285332219,UNKNOWN,0,1.579799766296564,42.38505669531314,40.80525692901657
972711.7288865,51.229332731665316,43.775980256319784,UNKNOWN,0,1.579799766296564,43.775980256319784,42.19618049002322
972711.7870136,61.73270774009503,48.77423049826766,UNKNOWN,0,1.579799766296564,48.77423049826766,47.194430731971096
972711.8668658,60.278149772044,52.654353797834474,UNKNOWN,0,1.579799766296564,52.654353797834474,51.07455403153791
972711.9256536,55.59356135273464,54.9700736898903,UNKNOWN,0,1.579799766296564,54.9700736898903,53.39027392359373
972711.9850634,52.42869378755015,56.25248907681784,UNKNOWN,0,1.579799766296564,56.25248907681784,54.67268931052127
972712.0418595,50.402388932338916,56.087100316952544,UNKNOWN,0,1.579799766296564,56.25248907681784,54.67268931052127
972712.094387,50.09006360567264,53.758571490068064,UNKNOWN,0,1.579799766296564,56.25248907681784,54.67268931052127
972712.1428162,49.6135166235582,51.625644860370905,UNKNOWN,0,1.579799766296564,56.25248907681784,54.67268931052127
972712.201818,50.2023895105742,50.54741049193883,UNKNOWN,0,1.579799766296564,56.25248907681784,54.67268931052127
972712.2556695,54.40025943931325,50.94172362229144,UNKNOWN,0,1.579799766296564,56.25248907681784,54.67268931052127
972712.3262101,51.59645298804598,51.18053643343286,UNKNOWN,0,1.579799766296564,56.25248907681784,54.67268931052127
972712.3868893,59.73801234704429,53.11012618170719,UNKNOWN,0,1.579799766296564,56.25248907681784,54.67268931052127
972712.4336626,53.14291194672018,53.81600524633958,UNKNOWN,0,1.579799766296564,56.25248907681784,54.67268931052127
972712.4957412,42.28086896583231,52.2317011373912,UNKNOWN,0,1.579799766296564,56.25248907681784,54.67268931052127
972712.5701657,31.48495624543652,47.64864049861586,UNKNOWN,0,1.579799766296564,56.25248907681784,54.67268931052127
972712.6483207,22.464794818207782,41.82230886464822,UNKNOWN,0,1.579799766296564,56.25248907681784,54.67268931052127
972712.7012916,19.670181137567305,33.808742622752824,UNKNOWN,0,1.579799766296564,56.25248907681784,54.67268931052127
972712.7560385,20.519773393263648,27.28411491206151,UNKNOWN,0,1.579799766296564,56.25248907681784,54.67268931052127
972712.8370794,21.32159361567213,23.092259842029478,UNKNOWN,0,1.579799766296564,56.25248907681784,54.67268931052127
972712.9048178,22.627300160402015,21.320728625022575,UNKNOWN,0,1.579799766296564,56.25248907681784,54.67268931052127
972713.0442547,2.8898068573307873,17.405731032847175,UNKNOWN,0,1.579799766296564,56.25248907681784,54.67268931052127
972713.1009064,2.667715629213164,14.005237931176348,UNKNOWN,0,1.579799766296564,56.25248907681784,54.67268931052127
972713.1609004,2.5094512172784516,10.40317349597931,UNKNOWN,0,1.579799766296564,56.25248907681784,54.67268931052127
972713.2242122,19.775553746487077,10.093965522142298,UNKNOWN,0,1.579799766296564,56.25248907681784,54.67268931052127
972713.2899202,29.89193235519245,11.546891961100386,UNKNOWN,0,1.579799766296564,56.25248907681784,54.67268931052127
972713.3419097,26.637802774039194,16.29649114444207,UNKNOWN,0,1.579799766296564,56.25248907681784,54.67268931052127
972713.3933578,24.382491192486903,,UNKNOWN,0,1.579799766296564,56.25248907681784,54.67268931052127
972713.4707452,23.411650337002055,,UNKNOWN,0,1.579799766296564,56.25248907681784,54.67268931052127
972713.545068,20.584625670268817,,UNKNOWN,0,1.579799766296564,56.25248907681784,54.67268931052127
972713.6073257,20.335012610856527,,UNKNOWN,0,1.579799766296564,56.25248907681784,54.67268931052127
